,미국 USD,일본 JPY,유럽연합 EUR,중국 CNY,WTI,국제 금
2020-02-25,1215.00,1099.90,1316.82,172.91,49.90,1646.90
2020-02-26,1215.00,1100.54,1322.35,172.88,48.73,1640.40
2020-02-27,1212.00,1100.77,1326.35,172.84,47.09,1640.00
2020-02-28,1210.50,1114.18,1335.67,173.08,44.76,1564.10
2020-03-02,1194.00,1107.66,1323.67,171.38,46.75,1592.30
2020-03-03,1193.00,1104.58,1325.84,170.97,47.18,1642.10
2020-03-04,1183.00,1100.47,1319.34,170.93,46.78,1641.10
2020-03-05,1184.50,1107.89,1322.97,170.70,45.90,1666.40
2020-03-06,1191.00,1129.28,1347.38,171.88,41.28,1670.80
2020-03-09,1201.50,1172.82,1371.15,172.88,31.13,1674.50
2020-03-10,1194.00,1136.22,1355.31,171.42,34.36,1659.10
2020-03-11,1191.50,1134.87,1349.55,171.34,32.98,1641.40
2020-03-12,1207.00,1162.31,1356.31,172.07,31.50,1589.30
2020-03-13,1218.00,1146.51,1359.35,173.94,31.73,1515.70
2020-03-16,1228.00,1159.53,1371.43,174.96,28.70,1485.90
2020-03-17,1242.00,1160.37,1370.92,176.38,26.95,1524.90
2020-03-18,1257.00,1171.15,1383.20,178.45,20.37,1477.30
2020-03-19,1280.00,1170.07,1382.14,179.00,25.22,1478.60
2020-03-20,1245.00,1132.08,1336.76,175.53,22.63,1484.00
2020-03-23,1273.00,1150.58,1358.55,178.03,23.36,1567.00
2020-03-24,1240.00,1122.68,1348.69,175.41,24.01,1660.20
2020-03-25,1231.00,1105.77,1333.54,173.01,24.49,1632.30
2020-03-26,1228.00,1116.72,1345.27,172.88,22.60,1651.20
2020-03-27,1220.00,1123.03,1343.71,171.73,21.51,1625.00
2020-03-30,1224.00,1133.60,1354.85,172.09,20.09,1622.00
2020-03-31,1224.00,1126.40,1339.30,172.14,20.48,1583.40
2020-04-01,1231.00,1145.54,1346.96,173.27,20.31,1578.20
2020-04-02,1228.00,1143.07,1341.10,172.72,25.32,1625.70
2020-04-03,1236.00,1138.70,1334.76,173.67,28.34,1633.70
2020-04-06,1229.00,1125.51,1327.32,172.96,26.08,1677.00
2020-04-07,1214.00,1113.20,1320.95,171.84,23.63,1664.80
2020-04-08,1220.00,1121.48,1327.24,172.54,25.09,1665.40
2020-04-09,1219.00,1120.76,1326.52,172.53,22.76,1736.20
2020-04-10,1212.50,1118.18,1326.54,172.11,,
2020-04-13,1217.50,1127.26,1329.14,172.49,22.41,1744.80
2020-04-14,1216.00,1131.95,1330.97,172.24,20.11,1756.70
2020-04-15,,,,,19.87,1727.20
2020-04-16,1226.00,1139.14,1333.95,173.23,19.87,1720.40
2020-04-17,1217.00,1128.68,1319.05,171.92,18.27,1689.20
2020-04-20,1220.00,1132.36,1325.23,172.22,-37.63,1701.60
2020-04-21,1231.00,1145.92,1333.73,173.27,10.01,1678.20
2020-04-22,1232.00,1144.56,1339.31,173.57,13.78,1728.70
2020-04-23,1231.00,1144.53,1326.53,173.55,16.50,1733.30
2020-04-24,1234.50,1147.20,1330.67,174.10,16.94,1723.50
2020-04-27,1226.00,1144.78,1330.95,173.00,12.78,1712.60
2020-04-28,1219.50,1143.30,1326.76,172.23,12.34,1710.60
2020-04-29,1219.00,1144.55,1344.56,172.06,15.06,1703.40
2020-04-30,,,,,18.84,1684.20
2020-05-01,,,,,19.78,1694.50
2020-05-04,1225.50,1147.10,1339.84,172.02,20.39,1706.90
2020-05-05,,,,,24.56,1704.40
2020-05-06,1225.50,1153.30,1323.85,172.13,23.99,1684.20
2020-05-07,1224.00,1148.54,1320.33,172.19,23.55,1721.80
2020-05-08,1221.00,1147.99,1323.99,172.32,24.74,1709.90
2020-05-11,1224.00,1140.99,1324.43,172.32,24.14,1695.30
2020-05-12,1224.00,1139.40,1326.33,172.49,25.78,1704.40
2020-05-13,1224.50,1144.13,1329.38,172.28,25.29,1713.90
2020-05-14,1228.50,1147.97,1325.80,172.58,27.56,1738.10
2020-05-15,1230.50,1150.00,1329.86,172.69,29.43,1753.40
2020-05-18,1234.50,1151.00,1334.93,172.94,31.82,1731.80
2020-05-19,1226.00,1139.56,1343.02,172.16,31.96,1744.20
2020-05-20,1229.00,1141.98,1345.20,172.82,33.49,1750.60
2020-05-21,1230.50,1142.26,1352.50,172.94,33.92,1720.50
2020-05-22,1240.50,1154.65,1352.83,173.46,33.25,1734.60
2020-05-25,1242.00,1153.15,1353.22,173.61,,
2020-05-26,1234.00,1146.36,1351.85,172.73,34.35,1705.60
2020-05-27,1234.50,1145.97,1360.11,172.13,32.81,1710.70
2020-05-28,1240.00,1150.65,1364.56,172.83,33.71,1713.30
2020-05-29,1238.00,1154.47,1377.89,172.88,35.49,1736.90
2020-06-01,1228.00,1140.10,1363.82,171.88,35.44,1737.80
2020-06-02,1222.50,1134.31,1365.23,171.87,36.81,1725.20
2020-06-03,1217.00,1119.13,1363.83,171.06,37.29,1697.80
2020-06-04,1219.50,1119.94,1366.51,171.16,37.41,1718.90
2020-06-05,1209.00,1106.48,1370.04,170.46,39.55,1676.20
2020-06-08,1201.00,1098.06,1354.07,169.86,38.19,1698.30
2020-06-09,1201.00,1111.37,1354.67,169.49,38.94,1714.70
2020-06-10,1191.00,1109.35,1353.57,168.71,39.60,1713.30
2020-06-11,1195.50,1117.45,1360.72,169.26,36.34,1732.00
2020-06-12,1203.00,1120.48,1359.75,170.03,36.26,1729.30
2020-06-15,1215.50,1132.91,1367.19,171.36,37.12,1720.30
2020-06-16,1212.00,1129.49,1371.74,171.45,38.38,1729.60
2020-06-17,1213.50,1130.36,1364.28,171.41,37.96,1729.20
2020-06-18,1209.50,1130.06,1360.93,170.97,38.84,1724.80
2020-06-19,1209.50,1131.27,1355.12,171.02,39.75,1745.90
2020-06-22,1214.00,1135.80,1362.23,171.74,40.73,1756.70
2020-06-23,1209.00,1129.12,1365.63,171.20,40.37,1772.10
2020-06-24,1202.50,1128.63,1359.55,170.27,38.01,1765.80
2020-06-25,1203.50,1122.20,1349.42,169.94,38.72,1763.10
2020-06-26,1204.00,1123.02,1347.48,169.41,38.49,1773.30
2020-06-29,1200.50,1120.03,1354.34,169.78,39.70,1774.80
2020-06-30,1203.00,1116.73,1348.38,170.01,39.27,1793.00
2020-07-01,1203.50,1119.38,1348.28,170.29,39.82,1773.20
2020-07-02,1199.00,1115.61,1353.49,169.59,40.65,1784.00
2020-07-03,1199.50,1115.81,1347.28,169.74,,
2020-07-06,1194.00,1109.97,1348.32,170.06,40.63,1788.50
2020-07-07,1197.00,1111.63,1349.86,170.45,40.62,1804.20
2020-07-08,1195.00,1111.01,1348.50,170.36,40.90,1815.50
2020-07-09,1195.00,1112.92,1353.58,171.09,39.62,1799.20
2020-07-10,1201.00,1124.48,1356.47,171.56,40.55,1798.20
2020-07-13,1203.00,1123.51,1362.64,171.84,40.10,1811.00
2020-07-14,1206.50,1123.53,1370.95,171.88,40.29,1810.60
2020-07-15,1201.00,1123.53,1373.34,171.82,41.20,1811.40
2020-07-16,1205.00,1124.33,1372.31,172.21,40.75,1798.70
2020-07-17,1205.00,1124.80,1377.13,172.25,40.59,1808.30
2020-07-20,1203.00,1122.57,1377.19,172.14,40.81,1815.90
2020-07-21,1196.00,1115.20,1369.72,171.15,41.92,1842.40
2020-07-22,1197.00,1119.16,1385.23,171.10,41.90,1864.10
2020-07-23,1198.50,1118.42,1388.52,171.14,41.07,1889.10
2020-07-24,1204.00,1131.42,1395.07,171.41,41.29,1897.30
2020-07-27,1197.00,1136.81,1403.60,170.88,41.60,1931.00
2020-07-28,1199.50,1140.26,1407.61,171.27,41.04,1944.60
2020-07-29,1194.00,1137.09,1401.40,170.56,41.27,1953.40
2020-07-30,1196.00,1138.13,1404.82,170.68,39.92,1942.30
2020-07-31,1191.00,1137.32,1410.74,170.67,40.27,1962.80
2020-08-03,1195.70,1126.69,1401.96,171.11,41.01,1966.00
2020-08-04,1194.50,1126.20,1406.76,170.99,41.70,2001.20
2020-08-05,1188.00,1123.24,1407.42,171.18,42.19,2031.10
2020-08-06,1185.50,1123.27,1404.28,170.59,41.95,2051.50
2020-08-07,1188.50,1122.02,1401.00,170.61,41.22,2010.10
2020-08-10,1187.50,1118.86,1395.91,170.33,41.94,2024.40
2020-08-11,1184.50,1115.93,1395.93,170.68,41.61,1932.60
2020-08-12,1184.50,1108.72,1394.39,170.57,42.67,1934.90
2020-08-13,1184.50,1108.82,1403.40,170.67,42.24,1956.70
2020-08-14,1187.50,1113.19,1402.79,170.91,42.01,1937.00
2020-08-17,,,,,42.89,1985.00
2020-08-18,1184.50,1121.84,1410.38,171.22,42.89,1999.40
2020-08-19,1178.00,1119.08,1406.18,170.67,42.93,1958.70
2020-08-20,1188.50,1121.44,1406.53,171.84,42.82,1935.40
2020-08-21,1189.50,1125.41,1402.54,172.01,42.34,1936.00
2020-08-24,1188.00,1123.72,1405.70,172.01,42.62,1928.60
2020-08-25,1187.00,1114.82,1404.70,171.83,43.35,1912.50
2020-08-26,1187.00,1116.86,1402.20,172.42,43.39,1941.70
2020-08-27,1185.80,1117.99,1399.84,172.27,43.04,1922.30
2020-08-28,1183.00,1122.87,1408.07,172.36,42.97,1964.60
2020-08-31,1187.00,1120.71,1414.90,173.34,42.61,1967.60
2020-09-01,1184.70,1119.28,1419.69,173.65,42.76,1968.20
2020-09-02,1187.00,1117.76,1408.14,173.97,41.51,1934.40
2020-09-03,1190.00,1117.95,1406.94,174.03,41.37,1927.60
2020-09-04,1189.50,1120.43,1409.14,173.82,39.77,1923.90
2020-09-07,1188.00,1118.28,1404.16,173.83,,
2020-09-08,1189.00,1118.80,1403.38,173.76,36.76,1933.00
2020-09-09,1187.50,1118.75,1395.97,173.41,38.05,1944.70
2020-09-10,1186.90,1118.71,1405.11,173.55,37.30,1954.20
2020-09-11,1187.00,1117.91,1408.02,173.59,37.33,1937.80
2020-09-14,1183.00,1116.14,1403.51,173.42,37.26,1953.10
2020-09-15,1180.00,1117.05,1403.79,174.32,38.28,1956.30
2020-09-16,1173.50,1115.97,1393.77,173.69,40.16,1960.20
2020-09-17,1173.00,1120.29,1384.61,173.23,40.97,1940.00
2020-09-18,1163.50,1114.94,1377.93,171.81,41.11,1952.10
2020-09-21,1163.50,1117.84,1371.59,171.49,39.54,1902.10
2020-09-22,1160.00,1110.63,1364.57,171.25,39.80,1899.30
2020-09-23,1163.00,1107.46,1361.70,171.23,39.93,1860.50
2020-09-24,1172.50,1111.69,1365.02,171.59,40.31,1868.90
2020-09-25,1175.00,1114.64,1367.52,171.69,40.25,1857.80
2020-09-28,1170.00,1110.95,1364.10,171.64,40.60,1872.80
2020-09-29,1169.00,1107.06,1367.09,171.30,39.29,1894.30
2020-09-30,,,,,40.22,1887.50
2020-10-01,,,,,38.72,1908.40
2020-10-02,,,,,37.05,1900.20
2020-10-05,1160.50,1098.49,1363.76,172.23,39.22,1912.50
2020-10-06,1161.50,1099.33,1367.90,172.60,40.67,1901.10
2020-10-07,1158.50,1092.36,1362.86,172.05,39.95,1883.60
2020-10-08,1152.50,1087.01,1355.34,171.15,41.19,1888.60
2020-10-09,,,,,40.60,1919.50
2020-10-12,1150.00,1090.00,1356.66,170.45,39.43,1922.50
